query,labels,example_type,augmented
or is marissa saying ' your academic history?,EDUCATION_QUERY,single,True
what is the magic harness of power? retrieve notes on eugene iv ' s funds. show me the protection granted under jeff grant.,"ORGANIZATION_RELATIONSHIP_QUERY,FUNDS_QUERY,EDUCATION_QUERY",triple,True
list the latest available openings among managers. bring me some degrees earned by jeff bezos. several recent articles about startup technology.,"JOBS_QUERY,EDUCATION_QUERY,FUNDING_NEWS_QUERY",triple,True
show us profiles of professional investors in the startup ecosystem. show us the latest business statements about the business world. show me upcoming financial contributions for example.,"INVESTOR_QUERY,FUNDING_NEWS_QUERY,EVENT_QUERY",triple,True
show some details in that money ' s funds. read you the best techcrunch books on startups.,"FUNDS_QUERY,TECH_NEWS_QUERY",pair,True
Retrieve details on the organizational hierarchy of Samsung. Show me the co-investors for Microsoft's latest funding round. Show me the competitors of Microsoft.,"ORGANIZATION_RELATIONSHIP_QUERY,INVESTMENT_PARTNER_QUERY,COMPETITOR_LOOKUP",triple,False
what are these latest market trends on e - book sector?,MARKET_TRENDS_QUERY,single,True
Who are the co-investors in Apple's latest funding round? Show me the profile of Elon Musk. Identify companies in cybersecurity that recently secured funding.,"INVESTMENT_PARTNER_QUERY,PEOPLE_PROFILE_QUERY,LEAD_GENERATION_QUERY",triple,False
clearly he ' s past competitors.,COMPETITOR_LOOKUP,single,True
show me details on sequoia capital ' s funding. how are other direct customers of yahoo? show you the next techcrunch posted on it.,"FUNDS_QUERY,COMPETITOR_LOOKUP,TECH_NEWS_QUERY",triple,True
show each full growth company of m2. who are the co - investors in apple ' new latest equity offering? show the options on sequoia ventures ' s funds.,"ORGANIZATION_RELATIONSHIP_QUERY,INVESTMENT_PARTNER_QUERY,FUNDS_QUERY",triple,True
what apple has apple landed? show me this lead company on youtube. show me this name that elon musk.,"ACQUISITION_QUERY,ORGANIZATION_RELATIONSHIP_QUERY,PEOPLE_PROFILE_QUERY",triple,True
What is the subsidiary relationship of Alphabet? Retrieve recent tech news on emerging startups.,"ORGANIZATION_RELATIONSHIP_QUERY,TECH_NEWS_QUERY",pair,False
receive details on facebook ' s funding rounds. retrieve original sponsored ads at microsoft. discover their top competitors of microsoft.,"FUNDING_ROUND_QUERY,JOBS_QUERY,COMPETITOR_LOOKUP",triple,True
Show me Apple's acquisition history. Who are the leading investors in tech startups? What is the subsidiary relationship of Alphabet?,"ACQUISITION_QUERY,INVESTOR_QUERY,ORGANIZATION_RELATIONSHIP_QUERY",triple,False
show off the non - investors behind ibm ' s latest funding round. retrieve the educational qualifications with the shah. what are we latest trends in our startup ecosystem?,"INVESTMENT_PARTNER_QUERY,EDUCATION_QUERY,MARKET_ANALYSIS_QUERY",triple,True
list current new holdings by dell.,JOBS_QUERY,single,True
the recent job reviews at one. what are the high tech headlines in other startup pages? might be the latest funding news headlines?,"JOBS_QUERY,TECH_NEWS_QUERY,FUNDING_NEWS_QUERY",triple,True
get details of microsoft ' new funding rounds. retrieve any investment details on microsoft. show away all competitors of banks.,"FUNDING_ROUND_QUERY,INVESTMENT_DETAILS_QUERY,COMPETITOR_LOOKUP",triple,True
full details on rann ' s funding activities. tell me the trust raised over softbank. what other events are happening every month for startups?,"FUNDING_ROUND_QUERY,FUNDS_QUERY,EVENT_QUERY",triple,True
show me the boeing company blue sky.,ORGANIZATION_RELATIONSHIP_QUERY,single,True
make me your investment history through 2016. provide statistical analysis as the top 5 players on the open computing space. show me upcoming industry events about startups.,"INVESTMENT_DETAILS_QUERY,MARKET_ANALYSIS_QUERY,EVENT_QUERY",triple,True
Retrieve recent job postings at Microsoft. What are the current funding news headlines? What industry events are happening this month for startups?,"JOBS_QUERY,FUNDING_NEWS_QUERY,EVENT_QUERY",triple,False
what bank has apple gone? who are these co - principals in facebook ' s third funding round? get me the profile of michael blake.,"ACQUISITION_QUERY,INVESTMENT_PARTNER_QUERY,PEOPLE_PROFILE_QUERY",triple,True
Show me the past investments made by Google. List the investment partners for Google in its recent round. List the next tech conferences for startups.,"INVESTMENT_DETAILS_QUERY,INVESTMENT_PARTNER_QUERY,EVENT_QUERY",triple,False
i use the company profile for microsoft. and updates on microsoft ' next marketing rounds. what media events are competing this morning and startups?,"COMPANY_PROFILE_QUERY,FUNDING_ROUND_QUERY,EVENT_QUERY",triple,True
Get details on Microsoft's funding rounds. List the companies acquired by Google. Retrieve details on the organizational hierarchy of Samsung.,"FUNDING_ROUND_QUERY,ACQUISITION_QUERY,ORGANIZATION_RELATIONSHIP_QUERY",triple,False
see the latest job openings for employees. write me a thorough research on the fintech firm. what are our latest market trends in tech growth?,"JOBS_QUERY,MARKET_ANALYSIS_QUERY,MARKET_TRENDS_QUERY",triple,True
List Qualcomm's competitors.,COMPETITOR_LOOKUP,single,False
retrieve the profile of jeff bezos. retrieve various stories citing startup funding. what would many present global trends in tech news?,"PEOPLE_PROFILE_QUERY,FUNDING_NEWS_QUERY,MARKET_TRENDS_QUERY",triple,True
Show me the parent company of YouTube. Identify companies in cybersecurity that recently secured funding.,"ORGANIZATION_RELATIONSHIP_QUERY,LEAD_GENERATION_QUERY",pair,False
List Google's top competitors. Show me startups in AI that are potential sales leads. Show me a market analysis of the fintech sector.,"COMPETITOR_LOOKUP,LEAD_GENERATION_QUERY,MARKET_ANALYSIS_QUERY",triple,False
gave me everything explaining sequoia capital ' h funds. identify projects in cybersecurity which have secured funding. give me our latest funding patterns in the startup world.,"FUNDS_QUERY,LEAD_GENERATION_QUERY,FUNDING_NEWS_QUERY",triple,True
more recent job search at gma. check the professional qualifications of daniel pichai. what are my best funding news headlines?,"JOBS_QUERY,EDUCATION_QUERY,FUNDING_NEWS_QUERY",triple,True
i need the company profile for microsoft. retrieve details in our marketing deal with samsung. send me the connection with xu pichai.,"COMPANY_PROFILE_QUERY,ORGANIZATION_RELATIONSHIP_QUERY,PEOPLE_PROFILE_QUERY",triple,True
Retrieve details about venture capital firms investing in AI. List emerging fintech companies for lead generation. What are the current funding news headlines?,"INVESTOR_QUERY,LEAD_GENERATION_QUERY,FUNDING_NEWS_QUERY",triple,False
whatever acquisitions has pi made? email me another profile for twitter inc. show me the latest techcrunch results in startups.,"ACQUISITION_QUERY,PEOPLE_PROFILE_QUERY,TECH_NEWS_QUERY",triple,True
new acquisitions has mac made? provide an account of the highest ten items in the cloud computing marketplace. show us my latest techcrunch articles on it.,"ACQUISITION_QUERY,MARKET_ANALYSIS_QUERY,TECH_NEWS_QUERY",triple,True
Show me Apple's company profile. Show me profiles of top investors in the startup ecosystem. Show me current market trends in the startup ecosystem.,"COMPANY_PROFILE_QUERY,INVESTOR_QUERY,MARKET_TRENDS_QUERY",triple,False
get me those first working details in google. show you the ipo details for facebook. conduct checks on andreessen university ' s funds.,"COMPANY_PROFILE_QUERY,IPO_QUERY,FUNDS_QUERY",triple,True
Retrieve information on Andreessen Horowitz's funds. Show me the degrees held by Jeff Bezos.,"FUNDS_QUERY,EDUCATION_QUERY",pair,False
retrieve details on typical organizational structures of samsung. give significantly more basic details of softbank.,"ORGANIZATION_RELATIONSHIP_QUERY,FUNDS_QUERY",pair,True
four invitations at andreessen convention ' s meeting. provide me a market analysis of the fintech sector. list forty major tech conferences following monday.,"FUNDS_QUERY,MARKET_ANALYSIS_QUERY,EVENT_QUERY",triple,True
What acquisitions has Apple made? Provide an analysis of the top 5 players in the cloud computing market. Show me current market trends in the startup ecosystem.,"ACQUISITION_QUERY,MARKET_ANALYSIS_QUERY,MARKET_TRENDS_QUERY",triple,False
What are the IPO dates for Google? Show me the competitors of Microsoft.,"IPO_QUERY,COMPETITOR_LOOKUP",pair,False
show that the latest tracking round for projects. show that a past profits made by google. what is the dynamic relationship of that?,"FUNDING_ROUND_QUERY,INVESTMENT_DETAILS_QUERY,ORGANIZATION_RELATIONSHIP_QUERY",triple,True
who made you great competitors of apple?,COMPETITOR_LOOKUP,single,True
Show me current news about startup seed funding.,FUNDING_NEWS_QUERY,single,False
show on apple ' s acquisition list. see me this ipo planned for you. phone emails on andreessen horowitz ' stock funds.,"ACQUISITION_QUERY,IPO_QUERY,FUNDS_QUERY",triple,True
add the two co - investors for microsoft ' bu latest investors round. retrieve the contact information in zhang pichai. what of the current funding news headlines?,"INVESTMENT_PARTNER_QUERY,EDUCATION_QUERY,FUNDING_NEWS_QUERY",triple,True
send all the fund details for cash. retrieve the educational records of zhao pichai. show me private clients including microsoft.,"FUNDS_QUERY,EDUCATION_QUERY,COMPETITOR_LOOKUP",triple,True
get results in microsoft ' global funding rounds. retrieve information concerning venture seed firms investing to ai. report the educational qualifications from sundar pichai.,"FUNDING_ROUND_QUERY,INVESTOR_QUERY,EDUCATION_QUERY",triple,True
publish tips on microsoft ' major funding rounds. retrieve insights in the new capital industry.,"FUNDING_ROUND_QUERY,MARKET_TRENDS_QUERY",pair,True
What are the IPO dates for Google? Retrieve details on the organizational hierarchy of Samsung. Show me the competitors of Microsoft.,"IPO_QUERY,ORGANIZATION_RELATIONSHIP_QUERY,COMPETITOR_LOOKUP",triple,False
destroy information about venture funding firms operating outside america. retrieve the investment details for microsoft. erase all job postings at microsoft.,"INVESTOR_QUERY,INVESTMENT_DETAILS_QUERY,JOBS_QUERY",triple,True
What acquisitions has Apple made? Which companies have gone public recently? Show me upcoming industry events for startups.,"ACQUISITION_QUERY,IPO_QUERY,EVENT_QUERY",triple,False
get me the ipo details on apple. list the various partners advising it including its recent round. in india ' s top 100.,"IPO_QUERY,INVESTMENT_PARTNER_QUERY,COMPETITOR_LOOKUP",triple,True
convince me that cisco ' s murder.,ACQUISITION_QUERY,single,True
what so has sergey brin say?,EDUCATION_QUERY,single,True
show off their full funding round to google. more info about andreessen horowitz ' s funds.,"FUNDING_ROUND_QUERY,FUNDS_QUERY",pair,True
What funding rounds has Apple completed? Show me profiles of top investors in the startup ecosystem. Provide an analysis of the top 5 players in the cloud computing market.,"FUNDING_ROUND_QUERY,INVESTOR_QUERY,MARKET_ANALYSIS_QUERY",triple,False
show them you largest funding round for google. what is its subsidiary relationship in alphabet? what are those latest wealth prospects with tech startups?,"FUNDING_ROUND_QUERY,ORGANIZATION_RELATIONSHIP_QUERY,MARKET_TRENDS_QUERY",triple,True
play me an launch company of youtube. find me current company openings at apple. what is josh bennett ' s future approach?,"ORGANIZATION_RELATIONSHIP_QUERY,JOBS_QUERY,EDUCATION_QUERY",triple,True
which companies have gone big recently? leave me some financial history of apple.,"IPO_QUERY,INVESTMENT_DETAILS_QUERY",pair,True
list the investment firms from goldman ' s fund.,INVESTMENT_PARTNER_QUERY,single,True
who are cisco ' of affiliated companies?,COMPETITOR_LOOKUP,single,True
but follow the business agreements about google? show me the co - investors for microsoft ' its latest venture round. retrieve those in a venture capital marketplace.,"IPO_QUERY,INVESTMENT_PARTNER_QUERY,MARKET_TRENDS_QUERY",triple,True
Retrieve Slack's IPO details.,IPO_QUERY,single,False
Get me the detailed company profile for Google. Show me the latest funding round for Google. List the next tech conferences for startups.,"COMPANY_PROFILE_QUERY,FUNDING_ROUND_QUERY,EVENT_QUERY",triple,False
obtain details on microsoft ' s funding process. retrieve the needed data for anyone. what are them current models alongside the startup ecosystem?,"FUNDING_ROUND_QUERY,INVESTMENT_DETAILS_QUERY,MARKET_ANALYSIS_QUERY",triple,True
show me profiles for major investors in the same ecosystem. award her the investment record for apple. see me current financial management at apple.,"INVESTOR_QUERY,INVESTMENT_DETAILS_QUERY,JOBS_QUERY",triple,True
leave me the detailed company history for them. retrieve updates on several companies ' trust funds.,"COMPANY_PROFILE_QUERY,FUNDS_QUERY",pair,True
Show me the IPO details for Apple. Show me a market analysis of the fintech sector.,"IPO_QUERY,MARKET_ANALYSIS_QUERY",pair,False
retrieve books from its organizational hierarchy of samsung. what are the annual funding distribution reports?,"ORGANIZATION_RELATIONSHIP_QUERY,FUNDING_NEWS_QUERY",pair,True
these companies have stayed public recently? show me the store openings on apple. showing me current market trends in the digital world.,"IPO_QUERY,JOBS_QUERY,MARKET_TRENDS_QUERY",triple,True
who are the ipo listed for google? find me the books about sean pichai. what are your current facebook news rates?,"IPO_QUERY,PEOPLE_PROFILE_QUERY,FUNDING_NEWS_QUERY",triple,True
i created the company profile for microsoft. list member companies offered by google. add their precise coordinates of microsoft.,"COMPANY_PROFILE_QUERY,ACQUISITION_QUERY,COMPETITOR_LOOKUP",triple,True
is is the gates ' employment background?,EDUCATION_QUERY,single,True
show me the re - development into microsoft ' s latest funding round. what are the latest business headlines in the startup market? various industry events include happening this time per example?,"INVESTMENT_PARTNER_QUERY,TECH_NEWS_QUERY,EVENT_QUERY",triple,True
Retrieve the investment details for Microsoft. Retrieve details on the organizational hierarchy of Samsung. List emerging fintech companies for lead generation.,"INVESTMENT_DETAILS_QUERY,ORGANIZATION_RELATIONSHIP_QUERY,LEAD_GENERATION_QUERY",triple,False
List Google's top competitors. Show me startups in AI that are potential sales leads. List the next tech conferences for startups.,"COMPETITOR_LOOKUP,LEAD_GENERATION_QUERY,EVENT_QUERY",triple,False
show me profiles with top executives in the technology sector. who are such main competitors with amazon? identify companies using cybersecurity with recently discontinued funding.,"INVESTOR_QUERY,COMPETITOR_LOOKUP,LEAD_GENERATION_QUERY",triple,True
what gives the linear relationship of alphabet? what are potential possible market trends toward tech security?,"ORGANIZATION_RELATIONSHIP_QUERY,MARKET_TRENDS_QUERY",pair,True
show here some news - investors for march ' s latest funding round. it is in current funding news headlines? retrieve trends in the venture financing world.,"INVESTMENT_PARTNER_QUERY,FUNDING_NEWS_QUERY,MARKET_TRENDS_QUERY",triple,True
pull up the profile of philip musk. show me international event segments for startups.,"PEOPLE_PROFILE_QUERY,EVENT_QUERY",pair,True
show up their parent company of youtube. how appointed our co - investors for apple ' s 2015 funding round?,"ORGANIZATION_RELATIONSHIP_QUERY,INVESTMENT_PARTNER_QUERY",pair,True
what funding rounds has apple added? send me additional investment examples for apple. show your upcoming investment examples for inclusion.,"FUNDING_ROUND_QUERY,INVESTMENT_DETAILS_QUERY,EVENT_QUERY",triple,True
list the companies represented by google. so many events are organized this year for twitter?,"ACQUISITION_QUERY,EVENT_QUERY",pair,True
present me the profile of sundar pichai. email him all competitors of microsoft. access information in the corporate matrix market.,"PEOPLE_PROFILE_QUERY,COMPETITOR_LOOKUP,MARKET_TRENDS_QUERY",triple,True
meet our investment details and everyone. give me the profile about radha krishna. these are the latest tech headlines in the western world?,"INVESTMENT_DETAILS_QUERY,PEOPLE_PROFILE_QUERY,TECH_NEWS_QUERY",triple,True
what business has been started? show us details concerning each bank ' s holdings. show me his profile of elon musk.,"ACQUISITION_QUERY,FUNDS_QUERY,PEOPLE_PROFILE_QUERY",triple,True
i keep that company profile for microsoft. retrieve files for the recent communication with samsung. provide the educational guidance of sundar pichai.,"COMPANY_PROFILE_QUERY,ORGANIZATION_RELATIONSHIP_QUERY,EDUCATION_QUERY",triple,True
this brings the main market news on emerging startups.,TECH_NEWS_QUERY,single,True
I need the company profile for Microsoft. Retrieve the educational qualifications of Sundar Pichai. What are the current funding news headlines?,"COMPANY_PROFILE_QUERY,EDUCATION_QUERY,FUNDING_NEWS_QUERY",triple,False
give down an investment history for scotland. show me the latest funding news inside its it world.,"INVESTMENT_DETAILS_QUERY,FUNDING_NEWS_QUERY",pair,True
Retrieve details about venture capital firms investing in AI. What are the current trends in the startup ecosystem?,"INVESTOR_QUERY,MARKET_ANALYSIS_QUERY",pair,False
who are big leading investors in tech house? question is to subsidiary deal of alphabet? show a the interviews held for jeff davis.,"INVESTOR_QUERY,ORGANIZATION_RELATIONSHIP_QUERY,EDUCATION_QUERY",triple,True
What is the subsidiary relationship of Alphabet? List the investment partners for Google in its recent round. Retrieve recent articles about startup funding.,"ORGANIZATION_RELATIONSHIP_QUERY,INVESTMENT_PARTNER_QUERY,FUNDING_NEWS_QUERY",triple,False
Show me the latest funding round for Google. List the latest job openings for Google. What are the latest market trends in tech startups?,"FUNDING_ROUND_QUERY,JOBS_QUERY,MARKET_TRENDS_QUERY",triple,False
Retrieve the profile of Jeff Bezos. Show me startups in AI that are potential sales leads. List the next tech conferences for startups.,"PEOPLE_PROFILE_QUERY,LEAD_GENERATION_QUERY,EVENT_QUERY",triple,False
become prominent investors in e / n startups.,INVESTOR_QUERY,single,True
What funding rounds has Apple completed? Which companies have gone public recently? Show me the parent company of YouTube.,"FUNDING_ROUND_QUERY,IPO_QUERY,ORGANIZATION_RELATIONSHIP_QUERY",triple,False
retrieve details on the revenue hierarchy of apple. show us my ad - investors after ceo ' s latest funding announcement. what current the current microsoft news headlines?,"ORGANIZATION_RELATIONSHIP_QUERY,INVESTMENT_PARTNER_QUERY,FUNDING_NEWS_QUERY",triple,True
whose acquisitions can apple landed? show my associates and top investors in the enterprise ecosystem. show me the parent company via youtube.,"ACQUISITION_QUERY,INVESTOR_QUERY,ORGANIZATION_RELATIONSHIP_QUERY",triple,True
Show me the parent company of YouTube. Show me details on Sequoia Capital's funds.,"ORGANIZATION_RELATIONSHIP_QUERY,FUNDS_QUERY",pair,False
study the apple ' n company profile. complete personal profiles concerning the investors in the startup ecosystem. show me the pictures of elon fox.,"COMPANY_PROFILE_QUERY,INVESTOR_QUERY,PEOPLE_PROFILE_QUERY",triple,True
what directors have gone public since? who remain the co - presidents in apple ' re venture funding fund? show me the latest funding news for the startup area.,"IPO_QUERY,INVESTMENT_PARTNER_QUERY,FUNDING_NEWS_QUERY",triple,True
now are the major investors in tech entrepreneurship? and o ' a top competitors. how was the leading market trends in tech startups?,"INVESTOR_QUERY,COMPETITOR_LOOKUP,MARKET_TRENDS_QUERY",triple,True
list the companies acquired through twitter. retrieve details on the organizational hierarchy of facebook. find numerous other competitors of facebook.,"ACQUISITION_QUERY,ORGANIZATION_RELATIONSHIP_QUERY,COMPETITOR_LOOKUP",triple,True
Show me the IPO details for Apple. Who are the leading investors in tech startups? List Google's top competitors.,"IPO_QUERY,INVESTOR_QUERY,COMPETITOR_LOOKUP",triple,False
show google the ipo file on apple. the new financial partners for google in their recent holdings. list the latest job information for google.,"IPO_QUERY,INVESTMENT_PARTNER_QUERY,JOBS_QUERY",triple,True
bring me now classic videos of youtube. show me information on sequoia management ' s business. bring me possible job openings at apple.,"ORGANIZATION_RELATIONSHIP_QUERY,FUNDS_QUERY,JOBS_QUERY",triple,True
show us apple ' s acquisition files. what is her subsidiary relationship of sale? discover some expected job openings for customers.,"ACQUISITION_QUERY,ORGANIZATION_RELATIONSHIP_QUERY,JOBS_QUERY",triple,True
show up apple ' original acquisition history. give em the ipo status at apple. list amazon ' s top ten.,"ACQUISITION_QUERY,IPO_QUERY,COMPETITOR_LOOKUP",triple,True
show out several past investments made by google. follow the latest shop openings including employees.,"INVESTMENT_DETAILS_QUERY,JOBS_QUERY",pair,True
can we read me the profile by uber?,COMPANY_PROFILE_QUERY,single,True
show me apple ' s acquisition history. list other core markets within google in 2008 seed round.,"ACQUISITION_QUERY,INVESTMENT_PARTNER_QUERY",pair,True
display current features in changing marine environment.,MARKET_TRENDS_QUERY,single,True
show me the investment history to yourself. who are the seed - investors in facebook ' s latest investors round? show his current market dynamics and the content ecosystem.,"INVESTMENT_DETAILS_QUERY,INVESTMENT_PARTNER_QUERY,MARKET_TRENDS_QUERY",triple,True
follow up the past investments generated by them. this is the subsidiary relationship of microsoft? retrieve information on david horowitz ' academic background.,"INVESTMENT_DETAILS_QUERY,ORGANIZATION_RELATIONSHIP_QUERY,FUNDS_QUERY",triple,True
show up potential ad openings at apple. email him the profile of elon musk. tell me his latest entrepreneurship strategies in the startup world.,"JOBS_QUERY,PEOPLE_PROFILE_QUERY,FUNDING_NEWS_QUERY",triple,True
give him our latest tech updates on other companies.,TECH_NEWS_QUERY,single,True
get me that detailed employee profile at google. text you stanford ' s acquisition history.,"COMPANY_PROFILE_QUERY,ACQUISITION_QUERY",pair,True
retrieve some of andreessen horowitz ' s funds. give her the accounts held by jeff bezos. write me this market atlas of the pharmaceutical industry.,"FUNDS_QUERY,EDUCATION_QUERY,MARKET_ANALYSIS_QUERY",triple,True
show me apple ' app company website. email me and indicate major investors in the startup sector. identify risks creating cybersecurity that successfully secured funding.,"COMPANY_PROFILE_QUERY,INVESTOR_QUERY,LEAD_GENERATION_QUERY",triple,True
locate statistics on andreessen college ' s funds. list the summer job openings at google. find recruiting opportunities in 2017 that are potential technology leads.,"FUNDS_QUERY,JOBS_QUERY,LEAD_GENERATION_QUERY",triple,True
people are currently dominant figures in tech ventures? see recent yearly data on emerging startups. list several next tech conferences for startups.,"INVESTOR_QUERY,TECH_NEWS_QUERY,EVENT_QUERY",triple,True
i know the company advisor for microsoft. probably that software fund manager for softbank. what on the emerging trends in the mobile ecosystem?,"COMPANY_PROFILE_QUERY,FUNDS_QUERY,MARKET_ANALYSIS_QUERY",triple,True
get me the next web profile like google. list the project partners for google in its recent growth. offer me startups in ai which have real economic leads.,"COMPANY_PROFILE_QUERY,INVESTMENT_PARTNER_QUERY,LEAD_GENERATION_QUERY",triple,True
today is the exact relationship of alphabet? a youtube profile with jeff bezos. to google ' s top 500.,"ORGANIZATION_RELATIONSHIP_QUERY,PEOPLE_PROFILE_QUERY,COMPETITOR_LOOKUP",triple,True
list the fintech companies to lead positions. what about the current banking industry headlines? retrieve trends at the venture funds market.,"LEAD_GENERATION_QUERY,FUNDING_NEWS_QUERY,MARKET_TRENDS_QUERY",triple,True
where are the first investors in tech companies? show up the degrees right from jeff bezos. retrieve recent trading results on emerging markets.,"INVESTOR_QUERY,EDUCATION_QUERY,TECH_NEWS_QUERY",triple,True
new acquisitions has apple merged? show i new job positions with apple. show me the latest financial news in the investing world.,"ACQUISITION_QUERY,JOBS_QUERY,FUNDING_NEWS_QUERY",triple,True
get me the detailed company profile for clients. provide me the market analysis of the fintech businesses. list a big tech engineers and developers.,"COMPANY_PROFILE_QUERY,MARKET_ANALYSIS_QUERY,EVENT_QUERY",triple,True
Show me upcoming startup networking meetups.,EVENT_QUERY,single,False
tell me engineers ' own company profile. why acquisitions does apple made? show me current market experiences with the network ecosystem.,"COMPANY_PROFILE_QUERY,ACQUISITION_QUERY,MARKET_TRENDS_QUERY",triple,True
I need the company profile for Microsoft. Give me the fund details for SoftBank. Retrieve trends in the venture capital market.,"COMPANY_PROFILE_QUERY,FUNDS_QUERY,MARKET_TRENDS_QUERY",triple,False
which companies have gone for recently? show some pictures of top employers in that startup ecosystem. key companies each particular that need secured funding.,"IPO_QUERY,INVESTOR_QUERY,LEAD_GENERATION_QUERY",triple,True
show me details within sequoia security ' s activities. for companies in finance that use secured assets. show me the current automotive news in the startup industry.,"FUNDS_QUERY,LEAD_GENERATION_QUERY,FUNDING_NEWS_QUERY",triple,True
show up the target company for youtube. follow her data around sequoia trust ' s funds. show me the latest major news in the startup sector.,"ORGANIZATION_RELATIONSHIP_QUERY,FUNDS_QUERY,FUNDING_NEWS_QUERY",triple,True
Retrieve details on the organizational hierarchy of Samsung. Give me the fund details for SoftBank. Retrieve the educational qualifications of Sundar Pichai.,"ORGANIZATION_RELATIONSHIP_QUERY,FUNDS_QUERY,EDUCATION_QUERY",triple,False
I need the company profile for Microsoft. List the companies acquired by Google. What are the latest tech headlines in the startup world?,"COMPANY_PROFILE_QUERY,ACQUISITION_QUERY,TECH_NEWS_QUERY",triple,False
show up the best investments made of google. what happens the current business of alphabet? list the next tech developments by startups.,"INVESTMENT_DETAILS_QUERY,ORGANIZATION_RELATIONSHIP_QUERY,EVENT_QUERY",triple,True
Show me Apple's company profile. What acquisitions has Apple made?,"COMPANY_PROFILE_QUERY,ACQUISITION_QUERY",pair,False
search results against the organizational hierarchy of enterprises. check if the latest tech headlines and the startup catalog? what industry events are happening this friday or startups?,"ORGANIZATION_RELATIONSHIP_QUERY,TECH_NEWS_QUERY,EVENT_QUERY",triple,True
view your investment reports for facebook.,INVESTMENT_PARTNER_QUERY,single,True
what entrepreneurs does apple found? who is its vice - directors in ibm ' s latest funding round? the businesses in cybersecurity that recently secured funding.,"ACQUISITION_QUERY,INVESTMENT_PARTNER_QUERY,LEAD_GENERATION_QUERY",triple,True
show me the ipo listing for shareholders. document any proposed job openings with ceo. retrieve recent articles about nasa funding.,"IPO_QUERY,JOBS_QUERY,FUNDING_NEWS_QUERY",triple,True
Show me details on Sequoia Capital's funds. Show me current job openings at Apple. Show me the latest funding news in the startup world.,"FUNDS_QUERY,JOBS_QUERY,FUNDING_NEWS_QUERY",triple,False
Show me the co-investors for Microsoft's latest funding round. Show me the competitors of Microsoft.,"INVESTMENT_PARTNER_QUERY,COMPETITOR_LOOKUP",pair,False
could companies have gone public earlier? get me your investment history through apple. get me current market trends in their enterprise ecosystem.,"IPO_QUERY,INVESTMENT_DETAILS_QUERY,MARKET_TRENDS_QUERY",triple,True
list google ' cs android apps. show top startups in ai that see potential sales targets. show companies a market model of the fintech world.,"COMPETITOR_LOOKUP,LEAD_GENERATION_QUERY,MARKET_ANALYSIS_QUERY",triple,True
Show me the past investments made by Google. What is the subsidiary relationship of Alphabet? Retrieve the profile of Jeff Bezos.,"INVESTMENT_DETAILS_QUERY,ORGANIZATION_RELATIONSHIP_QUERY,PEOPLE_PROFILE_QUERY",triple,False
which titles have gone through interest? who are current main shareholders of apple? provide online analysis of three top 5 players in the cloud analytics model.,"IPO_QUERY,COMPETITOR_LOOKUP,MARKET_ANALYSIS_QUERY",triple,True
list the job creation lists for google. retrieve recent tech news on emerging startups. what are those latest company views on developing businesses?,"JOBS_QUERY,TECH_NEWS_QUERY,MARKET_TRENDS_QUERY",triple,True
Give me the investment history for Apple. Who are the main competitors of Apple? Provide an analysis of the top 5 players in the cloud computing market.,"INVESTMENT_DETAILS_QUERY,COMPETITOR_LOOKUP,MARKET_ANALYSIS_QUERY",triple,False
get me on microsoft ' s finance rounds. these are the ipo reports for companies? what were some top tech headlines on the startup world?,"FUNDING_ROUND_QUERY,IPO_QUERY,TECH_NEWS_QUERY",triple,True
give me its contact details on it. show me the competitors on microsoft. what in the main recent news headlines?,"FUNDS_QUERY,COMPETITOR_LOOKUP,FUNDING_NEWS_QUERY",triple,True
Show me the latest funding round for Google. List the investment partners for Google in its recent round. Show me startups in AI that are potential sales leads.,"FUNDING_ROUND_QUERY,INVESTMENT_PARTNER_QUERY,LEAD_GENERATION_QUERY",triple,False
show me that latest profit source for google. list the merit partners for each in its competitive round. list the best tech lab for them.,"FUNDING_ROUND_QUERY,INVESTMENT_PARTNER_QUERY,EVENT_QUERY",triple,True
Show me the latest funding round for Google. Who are the leading investors in tech startups? List the next tech conferences for startups.,"FUNDING_ROUND_QUERY,INVESTOR_QUERY,EVENT_QUERY",triple,False
Retrieve job listings for HP.,JOBS_QUERY,single,False
Who are the co-investors in Apple's latest funding round?,INVESTMENT_PARTNER_QUERY,single,False
which should have gone public recently? show me profiles with prominent investors by the bigger companies. show me my latest funding issues in the corporate world.,"IPO_QUERY,INVESTOR_QUERY,FUNDING_NEWS_QUERY",triple,True
whose acquisitions have apple made? show top current market positions in the global ecosystem.,"ACQUISITION_QUERY,MARKET_TRENDS_QUERY",pair,True
list many co - reviewers for hp ' own funding applications.,INVESTMENT_PARTNER_QUERY,single,True
What are the IPO dates for Google? List emerging fintech companies for lead generation.,"IPO_QUERY,LEAD_GENERATION_QUERY",pair,False
include the podcast of greg king. retrieve recent news articles on emerging projects. what are the emerging market trends about tech startups?,"PEOPLE_PROFILE_QUERY,TECH_NEWS_QUERY,MARKET_TRENDS_QUERY",triple,True
show me on new investments made by blake. list the latest corporate openings facing people.,"INVESTMENT_DETAILS_QUERY,JOBS_QUERY",pair,True
Show me the profile of Satya Nadella.,PEOPLE_PROFILE_QUERY,single,False
list thirty new marketing offers for google. list google ' 100 top competitors. show me startups in schools that were potential recruiting sources.,"JOBS_QUERY,COMPETITOR_LOOKUP,LEAD_GENERATION_QUERY",triple,True
